snapshot_id,project_id,snapshot_date,reported_progress_pct,cumulative_expenditure,status_snapshot,data_type
PS0002033,P00337,2025-04-01,64.6,290000,Stalled,SYNTHETIC_DEMO
PS0002034,P00337,2025-07-01,64.6,386000,Stalled,SYNTHETIC_DEMO
PS0002035,P00337,2025-10-01,64.6,298000,Stalled,SYNTHETIC_DEMO
PS0002036,P00337,2026-01-01,64.6,172000,Stalled,SYNTHETIC_DEMO
PS0002037,P00337,2026-04-01,64.6,253000,Stalled,SYNTHETIC_DEMO
PS0002038,P00337,2026-07-01,64.6,214000,Stalled,SYNTHETIC_DEMO
PS0002039,P00338,2026-04-01,10.1,323000,Ongoing,SYNTHETIC_DEMO
PS0002040,P00338,2026-07-01,21.9,384000,Ongoing,SYNTHETIC_DEMO
PS0002041,P00339,2025-01-01,87.0,172000,Stalled,SYNTHETIC_DEMO
PS0002042,P00339,2025-04-01,87.0,308000,Stalled,SYNTHETIC_DEMO
PS0002043,P00339,2025-07-01,87.0,298000,Stalled,SYNTHETIC_DEMO
PS0002044,P00339,2025-10-01,87.0,348000,Stalled,SYNTHETIC_DEMO
PS0002045,P00339,2026-01-01,87.0,169000,Stalled,SYNTHETIC_DEMO
PS0002046,P00339,2026-04-01,87.0,351000,Stalled,SYNTHETIC_DEMO
PS0002047,P00339,2026-07-01,87.0,219000,Stalled,SYNTHETIC_DEMO
PS0002048,P00340,2025-01-01,23.0,168000,Stalled,SYNTHETIC_DEMO
PS0002049,P00340,2025-04-01,23.0,79000,Stalled,SYNTHETIC_DEMO
PS0002050,P00340,2025-07-01,23.0,165000,Stalled,SYNTHETIC_DEMO
PS0002051,P00340,2025-10-01,23.0,84000,Stalled,SYNTHETIC_DEMO
PS0002052,P00340,2026-01-01,23.0,137000,Stalled,SYNTHETIC_DEMO
PS0002053,P00340,2026-04-01,23.0,98000,Stalled,SYNTHETIC_DEMO
PS0002054,P00340,2026-07-01,23.0,127000,Stalled,SYNTHETIC_DEMO
PS0002055,P00341,2025-01-01,84.4,194000,Stalled,SYNTHETIC_DEMO
PS0002056,P00341,2025-04-01,84.4,102000,Stalled,SYNTHETIC_DEMO
PS0002057,P00341,2025-07-01,84.4,222000,Stalled,SYNTHETIC_DEMO
PS0002058,P00341,2025-10-01,84.4,234000,Stalled,SYNTHETIC_DEMO
PS0002059,P00341,2026-01-01,84.4,102000,Stalled,SYNTHETIC_DEMO
PS0002060,P00341,2026-04-01,84.4,198000,Stalled,SYNTHETIC_DEMO
PS0002061,P00341,2026-07-01,84.4,144000,Stalled,SYNTHETIC_DEMO
PS0002062,P00342,2025-01-01,36.6,108000,Stalled,SYNTHETIC_DEMO
PS0002063,P00342,2025-04-01,36.6,226000,Stalled,SYNTHETIC_DEMO
PS0002064,P00342,2025-07-01,36.6,202000,Stalled,SYNTHETIC_DEMO
PS0002065,P00342,2025-10-01,36.6,286000,Stalled,SYNTHETIC_DEMO
PS0002066,P00342,2026-01-01,36.6,284000,Stalled,SYNTHETIC_DEMO
PS0002067,P00342,2026-04-01,36.6,210000,Stalled,SYNTHETIC_DEMO
PS0002068,P00342,2026-07-01,36.6,106000,Stalled,SYNTHETIC_DEMO
PS0002069,P00343,2026-07-01,30.5,94000,Ongoing,SYNTHETIC_DEMO
PS0002070,P00344,2025-10-01,11.1,221000,Ongoing,SYNTHETIC_DEMO
PS0002071,P00344,2026-01-01,13.0,263000,Ongoing,SYNTHETIC_DEMO
PS0002072,P00344,2026-04-01,47.2,294000,Ongoing,SYNTHETIC_DEMO
PS0002073,P00344,2026-07-01,64.0,165000,Ongoing,SYNTHETIC_DEMO
PS0002074,P00345,2026-01-01,16.0,156000,Delayed,SYNTHETIC_DEMO
PS0002075,P00345,2026-04-01,60.5,249000,Delayed,SYNTHETIC_DEMO
PS0002076,P00345,2026-07-01,60.5,140000,Delayed,SYNTHETIC_DEMO
PS0002077,P00346,2025-04-01,0.0,537000,Ongoing,SYNTHETIC_DEMO
PS0002078,P00346,2025-07-01,16.2,465000,Ongoing,SYNTHETIC_DEMO
PS0002079,P00346,2025-10-01,37.4,494000,Ongoing,SYNTHETIC_DEMO
PS0002080,P00346,2026-01-01,47.9,648000,Ongoing,SYNTHETIC_DEMO
PS0002081,P00346,2026-04-01,69.1,288000,Ongoing,SYNTHETIC_DEMO
PS0002082,P00346,2026-07-01,68.5,451000,Ongoing,SYNTHETIC_DEMO
PS0002083,P00347,2025-01-01,23.6,392000,Stalled,SYNTHETIC_DEMO
PS0002084,P00347,2025-04-01,66.9,224000,Stalled,SYNTHETIC_DEMO
PS0002085,P00347,2025-07-01,66.9,407000,Stalled,SYNTHETIC_DEMO
PS0002086,P00347,2025-10-01,66.9,477000,Stalled,SYNTHETIC_DEMO
PS0002087,P00347,2026-01-01,66.9,430000,Stalled,SYNTHETIC_DEMO
PS0002088,P00347,2026-04-01,66.9,310000,Stalled,SYNTHETIC_DEMO
PS0002089,P00347,2026-07-01,66.9,221000,Stalled,SYNTHETIC_DEMO
PS0002090,P00348,2025-01-01,73.4,1022000,Stalled,SYNTHETIC_DEMO
PS0002091,P00348,2025-04-01,73.4,556000,Stalled,SYNTHETIC_DEMO
PS0002092,P00348,2025-07-01,73.4,628000,Stalled,SYNTHETIC_DEMO
PS0002093,P00348,2025-10-01,73.4,641000,Stalled,SYNTHETIC_DEMO
PS0002094,P00348,2026-01-01,73.4,736000,Stalled,SYNTHETIC_DEMO
PS0002095,P00348,2026-04-01,73.4,642000,Stalled,SYNTHETIC_DEMO
PS0002096,P00348,2026-07-01,73.4,643000,Stalled,SYNTHETIC_DEMO
PS0002097,P00349,2025-01-01,13.2,215000,Stalled,SYNTHETIC_DEMO
PS0002098,P00349,2025-04-01,13.2,423000,Stalled,SYNTHETIC_DEMO
PS0002099,P00349,2025-07-01,13.2,302000,Stalled,SYNTHETIC_DEMO
PS0002100,P00349,2025-10-01,13.2,475000,Stalled,SYNTHETIC_DEMO
PS0002101,P00349,2026-01-01,13.2,452000,Stalled,SYNTHETIC_DEMO
PS0002102,P00349,2026-04-01,13.2,338000,Stalled,SYNTHETIC_DEMO
PS0002103,P00349,2026-07-01,13.2,462000,Stalled,SYNTHETIC_DEMO
PS0002104,P00350,2025-01-01,64.5,62000,Stalled,SYNTHETIC_DEMO
PS0002105,P00350,2025-04-01,64.5,45000,Stalled,SYNTHETIC_DEMO
PS0002106,P00350,2025-07-01,64.5,56000,Stalled,SYNTHETIC_DEMO
PS0002107,P00350,2025-10-01,64.5,81000,Stalled,SYNTHETIC_DEMO
PS0002108,P00350,2026-01-01,64.5,34000,Stalled,SYNTHETIC_DEMO
PS0002109,P00350,2026-04-01,64.5,88000,Stalled,SYNTHETIC_DEMO
PS0002110,P00350,2026-07-01,64.5,47000,Stalled,SYNTHETIC_DEMO
PS0002111,P00351,2026-04-01,11.9,265000,Ongoing,SYNTHETIC_DEMO
PS0002112,P00351,2026-07-01,34.9,236000,Ongoing,SYNTHETIC_DEMO
PS0002113,P00352,2025-01-01,45.3,343000,Stalled,SYNTHETIC_DEMO
PS0002114,P00352,2025-04-01,45.3,188000,Stalled,SYNTHETIC_DEMO
PS0002115,P00352,2025-07-01,45.3,432000,Stalled,SYNTHETIC_DEMO
PS0002116,P00352,2025-10-01,45.3,386000,Stalled,SYNTHETIC_DEMO
PS0002117,P00352,2026-01-01,45.3,166000,Stalled,SYNTHETIC_DEMO
PS0002118,P00352,2026-04-01,45.3,259000,Stalled,SYNTHETIC_DEMO
PS0002119,P00352,2026-07-01,45.3,288000,Stalled,SYNTHETIC_DEMO
PS0002120,P00353,2025-01-01,50.5,274000,Stalled,SYNTHETIC_DEMO
PS0002121,P00353,2025-04-01,50.5,353000,Stalled,SYNTHETIC_DEMO
PS0002122,P00353,2025-07-01,50.5,157000,Stalled,SYNTHETIC_DEMO
PS0002123,P00353,2025-10-01,50.5,268000,Stalled,SYNTHETIC_DEMO
PS0002124,P00353,2026-01-01,50.5,240000,Stalled,SYNTHETIC_DEMO
PS0002125,P00353,2026-04-01,50.5,142000,Stalled,SYNTHETIC_DEMO
PS0002126,P00353,2026-07-01,50.5,302000,Stalled,SYNTHETIC_DEMO
PS0002127,P00354,2025-01-01,57.4,166000,Stalled,SYNTHETIC_DEMO
PS0002128,P00354,2025-04-01,57.4,252000,Stalled,SYNTHETIC_DEMO
PS0002129,P00354,2025-07-01,57.4,201000,Stalled,SYNTHETIC_DEMO
PS0002130,P00354,2025-10-01,57.4,165000,Stalled,SYNTHETIC_DEMO
PS0002131,P00354,2026-01-01,57.4,343000,Stalled,SYNTHETIC_DEMO
PS0002132,P00354,2026-04-01,57.4,264000,Stalled,SYNTHETIC_DEMO
PS0002133,P00354,2026-07-01,57.4,345000,Stalled,SYNTHETIC_DEMO
PS0002134,P00355,2025-01-01,88.1,159000,Stalled,SYNTHETIC_DEMO
PS0002135,P00355,2025-04-01,88.1,126000,Stalled,SYNTHETIC_DEMO
PS0002136,P00355,2025-07-01,88.1,121000,Stalled,SYNTHETIC_DEMO
PS0002137,P00355,2025-10-01,88.1,156000,Stalled,SYNTHETIC_DEMO
PS0002138,P00355,2026-01-01,88.1,242000,Stalled,SYNTHETIC_DEMO
PS0002139,P00355,2026-04-01,88.1,242000,Stalled,SYNTHETIC_DEMO
PS0002140,P00355,2026-07-01,88.1,173000,Stalled,SYNTHETIC_DEMO
PS0002141,P00356,2025-01-01,24.9,49000,Stalled,SYNTHETIC_DEMO
PS0002142,P00356,2025-04-01,24.9,71000,Stalled,SYNTHETIC_DEMO
PS0002143,P00356,2025-07-01,24.9,108000,Stalled,SYNTHETIC_DEMO
PS0002144,P00356,2025-10-01,24.9,86000,Stalled,SYNTHETIC_DEMO
PS0002145,P00356,2026-01-01,24.9,110000,Stalled,SYNTHETIC_DEMO
PS0002146,P00356,2026-04-01,24.9,82000,Stalled,SYNTHETIC_DEMO
PS0002147,P00356,2026-07-01,24.9,81000,Stalled,SYNTHETIC_DEMO
PS0002148,P00357,2025-01-01,84.8,97000,Stalled,SYNTHETIC_DEMO
PS0002149,P00357,2025-04-01,84.8,82000,Stalled,SYNTHETIC_DEMO
PS0002150,P00357,2025-07-01,84.8,119000,Stalled,SYNTHETIC_DEMO
PS0002151,P00357,2025-10-01,84.8,101000,Stalled,SYNTHETIC_DEMO
PS0002152,P00357,2026-01-01,84.8,101000,Stalled,SYNTHETIC_DEMO
PS0002153,P00357,2026-04-01,84.8,148000,Stalled,SYNTHETIC_DEMO
PS0002154,P00357,2026-07-01,84.8,140000,Stalled,SYNTHETIC_DEMO
PS0002155,P00358,2025-01-01,47.1,265000,Stalled,SYNTHETIC_DEMO
PS0002156,P00358,2025-04-01,69.9,216000,Stalled,SYNTHETIC_DEMO
PS0002157,P00358,2025-07-01,92.3,277000,Stalled,SYNTHETIC_DEMO
PS0002158,P00358,2025-10-01,92.3,369000,Stalled,SYNTHETIC_DEMO
PS0002159,P00358,2026-01-01,92.3,328000,Stalled,SYNTHETIC_DEMO
PS0002160,P00358,2026-04-01,92.3,210000,Stalled,SYNTHETIC_DEMO
PS0002161,P00358,2026-07-01,92.3,307000,Stalled,SYNTHETIC_DEMO
PS0002162,P00359,2025-01-01,60.8,492000,Delayed,SYNTHETIC_DEMO
PS0002163,P00359,2025-04-01,49.1,306000,Delayed,SYNTHETIC_DEMO
PS0002164,P00359,2025-07-01,72.6,285000,Delayed,SYNTHETIC_DEMO
PS0002165,P00359,2025-10-01,72.6,639000,Delayed,SYNTHETIC_DEMO
PS0002166,P00359,2026-01-01,72.6,619000,Delayed,SYNTHETIC_DEMO
PS0002167,P00359,2026-04-01,72.6,643000,Delayed,SYNTHETIC_DEMO
PS0002168,P00359,2026-07-01,72.6,577000,Delayed,SYNTHETIC_DEMO
PS0002169,P00360,2025-01-01,39.9,202000,Stalled,SYNTHETIC_DEMO
PS0002170,P00360,2025-04-01,39.9,182000,Stalled,SYNTHETIC_DEMO
PS0002171,P00360,2025-07-01,39.9,141000,Stalled,SYNTHETIC_DEMO
PS0002172,P00360,2025-10-01,39.9,290000,Stalled,SYNTHETIC_DEMO
PS0002173,P00360,2026-01-01,39.9,296000,Stalled,SYNTHETIC_DEMO
PS0002174,P00360,2026-04-01,39.9,121000,Stalled,SYNTHETIC_DEMO
PS0002175,P00360,2026-07-01,39.9,280000,Stalled,SYNTHETIC_DEMO
PS0002176,P00361,2025-01-01,36.3,321000,Stalled,SYNTHETIC_DEMO
PS0002177,P00361,2025-04-01,36.3,271000,Stalled,SYNTHETIC_DEMO
PS0002178,P00361,2025-07-01,36.3,418000,Stalled,SYNTHETIC_DEMO
PS0002179,P00361,2025-10-01,36.3,271000,Stalled,SYNTHETIC_DEMO
PS0002180,P00361,2026-01-01,36.3,527000,Stalled,SYNTHETIC_DEMO
PS0002181,P00361,2026-04-01,36.3,236000,Stalled,SYNTHETIC_DEMO
PS0002182,P00361,2026-07-01,36.3,499000,Stalled,SYNTHETIC_DEMO
PS0002183,P00362,2025-01-01,54.9,92000,Stalled,SYNTHETIC_DEMO
PS0002184,P00362,2025-04-01,54.9,89000,Stalled,SYNTHETIC_DEMO
PS0002185,P00362,2025-07-01,54.9,87000,Stalled,SYNTHETIC_DEMO
PS0002186,P00362,2025-10-01,54.9,91000,Stalled,SYNTHETIC_DEMO
PS0002187,P00362,2026-01-01,54.9,40000,Stalled,SYNTHETIC_DEMO
PS0002188,P00362,2026-04-01,54.9,35000,Stalled,SYNTHETIC_DEMO
PS0002189,P00362,2026-07-01,54.9,57000,Stalled,SYNTHETIC_DEMO
PS0002190,P00363,2026-04-01,24.3,195000,Ongoing,SYNTHETIC_DEMO
PS0002191,P00363,2026-07-01,28.9,253000,Ongoing,SYNTHETIC_DEMO
PS0002192,P00364,2026-07-01,19.2,1153000,Ongoing,SYNTHETIC_DEMO
PS0002193,P00365,2026-01-01,46.4,133000,Completed,SYNTHETIC_DEMO
PS0002194,P00365,2026-04-01,87.8,88000,Completed,SYNTHETIC_DEMO
PS0002195,P00365,2026-07-01,98.1,78000,Completed,SYNTHETIC_DEMO
PS0002196,P00366,2025-04-01,21.8,48000,Stalled,SYNTHETIC_DEMO
PS0002197,P00366,2025-07-01,57.0,79000,Stalled,SYNTHETIC_DEMO
PS0002198,P00366,2025-10-01,57.0,60000,Stalled,SYNTHETIC_DEMO
PS0002199,P00366,2026-01-01,57.0,52000,Stalled,SYNTHETIC_DEMO
PS0002200,P00366,2026-04-01,57.0,64000,Stalled,SYNTHETIC_DEMO
PS0002201,P00366,2026-07-01,57.0,87000,Stalled,SYNTHETIC_DEMO
PS0002202,P00367,2025-01-01,79.8,155000,Stalled,SYNTHETIC_DEMO
PS0002203,P00367,2025-04-01,79.8,156000,Stalled,SYNTHETIC_DEMO
PS0002204,P00367,2025-07-01,79.8,209000,Stalled,SYNTHETIC_DEMO
PS0002205,P00367,2025-10-01,79.8,230000,Stalled,SYNTHETIC_DEMO
PS0002206,P00367,2026-01-01,79.8,114000,Stalled,SYNTHETIC_DEMO
PS0002207,P00367,2026-04-01,79.8,148000,Stalled,SYNTHETIC_DEMO
PS0002208,P00367,2026-07-01,79.8,177000,Stalled,SYNTHETIC_DEMO
PS0002209,P00368,2025-01-01,30.5,78000,Stalled,SYNTHETIC_DEMO
PS0002210,P00368,2025-04-01,30.5,118000,Stalled,SYNTHETIC_DEMO
PS0002211,P00368,2025-07-01,30.5,94000,Stalled,SYNTHETIC_DEMO
PS0002212,P00368,2025-10-01,30.5,55000,Stalled,SYNTHETIC_DEMO
PS0002213,P00368,2026-01-01,30.5,43000,Stalled,SYNTHETIC_DEMO
PS0002214,P00368,2026-04-01,30.5,72000,Stalled,SYNTHETIC_DEMO
PS0002215,P00368,2026-07-01,30.5,84000,Stalled,SYNTHETIC_DEMO
PS0002216,P00369,2026-04-01,20.5,606000,Ongoing,SYNTHETIC_DEMO
PS0002217,P00369,2026-07-01,27.2,335000,Ongoing,SYNTHETIC_DEMO
PS0002218,P00370,2025-01-01,53.3,275000,Stalled,SYNTHETIC_DEMO
PS0002219,P00370,2025-04-01,53.3,226000,Stalled,SYNTHETIC_DEMO
PS0002220,P00370,2025-07-01,53.3,453000,Stalled,SYNTHETIC_DEMO
PS0002221,P00370,2025-10-01,53.3,322000,Stalled,SYNTHETIC_DEMO
PS0002222,P00370,2026-01-01,53.3,407000,Stalled,SYNTHETIC_DEMO
PS0002223,P00370,2026-04-01,53.3,215000,Stalled,SYNTHETIC_DEMO
PS0002224,P00370,2026-07-01,53.3,328000,Stalled,SYNTHETIC_DEMO
PS0002225,P00371,2025-01-01,41.2,362000,Stalled,SYNTHETIC_DEMO
PS0002226,P00371,2025-04-01,41.2,341000,Stalled,SYNTHETIC_DEMO
PS0002227,P00371,2025-07-01,41.2,195000,Stalled,SYNTHETIC_DEMO
PS0002228,P00371,2025-10-01,41.2,161000,Stalled,SYNTHETIC_DEMO
PS0002229,P00371,2026-01-01,41.2,197000,Stalled,SYNTHETIC_DEMO
PS0002230,P00371,2026-04-01,41.2,182000,Stalled,SYNTHETIC_DEMO
PS0002231,P00371,2026-07-01,41.2,369000,Stalled,SYNTHETIC_DEMO
PS0002232,P00372,2025-01-01,82.9,98000,Stalled,SYNTHETIC_DEMO
PS0002233,P00372,2025-04-01,82.9,151000,Stalled,SYNTHETIC_DEMO
PS0002234,P00372,2025-07-01,82.9,113000,Stalled,SYNTHETIC_DEMO
PS0002235,P00372,2025-10-01,82.9,164000,Stalled,SYNTHETIC_DEMO
PS0002236,P00372,2026-01-01,82.9,98000,Stalled,SYNTHETIC_DEMO
PS0002237,P00372,2026-04-01,82.9,113000,Stalled,SYNTHETIC_DEMO
PS0002238,P00372,2026-07-01,82.9,141000,Stalled,SYNTHETIC_DEMO
PS0002239,P00373,2025-01-01,83.5,62000,Stalled,SYNTHETIC_DEMO
PS0002240,P00373,2025-04-01,83.5,54000,Stalled,SYNTHETIC_DEMO
PS0002241,P00373,2025-07-01,83.5,98000,Stalled,SYNTHETIC_DEMO
PS0002242,P00373,2025-10-01,83.5,78000,Stalled,SYNTHETIC_DEMO
PS0002243,P00373,2026-01-01,83.5,44000,Stalled,SYNTHETIC_DEMO
PS0002244,P00373,2026-04-01,83.5,55000,Stalled,SYNTHETIC_DEMO
PS0002245,P00373,2026-07-01,83.5,79000,Stalled,SYNTHETIC_DEMO
PS0002246,P00374,2025-10-01,8.3,250000,Ongoing,SYNTHETIC_DEMO
PS0002247,P00374,2026-01-01,37.2,148000,Ongoing,SYNTHETIC_DEMO
PS0002248,P00374,2026-04-01,37.2,235000,Ongoing,SYNTHETIC_DEMO
PS0002249,P00374,2026-07-01,37.2,314000,Ongoing,SYNTHETIC_DEMO
PS0002250,P00375,2025-01-01,61.1,1155000,Stalled,SYNTHETIC_DEMO
PS0002251,P00375,2025-04-01,61.1,818000,Stalled,SYNTHETIC_DEMO
PS0002252,P00375,2025-07-01,61.1,690000,Stalled,SYNTHETIC_DEMO
PS0002253,P00375,2025-10-01,61.1,1032000,Stalled,SYNTHETIC_DEMO
PS0002254,P00375,2026-01-01,61.1,724000,Stalled,SYNTHETIC_DEMO
PS0002255,P00375,2026-04-01,61.1,936000,Stalled,SYNTHETIC_DEMO
PS0002256,P00375,2026-07-01,61.1,821000,Stalled,SYNTHETIC_DEMO
PS0002257,P00376,2025-01-01,22.1,1141000,Stalled,SYNTHETIC_DEMO
PS0002258,P00376,2025-04-01,22.1,1742000,Stalled,SYNTHETIC_DEMO
PS0002259,P00376,2025-07-01,22.1,1841000,Stalled,SYNTHETIC_DEMO
PS0002260,P00376,2025-10-01,22.1,1074000,Stalled,SYNTHETIC_DEMO
PS0002261,P00376,2026-01-01,22.1,1439000,Stalled,SYNTHETIC_DEMO
PS0002262,P00376,2026-04-01,22.1,1305000,Stalled,SYNTHETIC_DEMO
PS0002263,P00376,2026-07-01,22.1,1634000,Stalled,SYNTHETIC_DEMO
PS0002264,P00377,2026-04-01,14.7,482000,Ongoing,SYNTHETIC_DEMO
PS0002265,P00377,2026-07-01,62.4,396000,Ongoing,SYNTHETIC_DEMO
PS0002266,P00378,2025-01-01,32.2,269000,Stalled,SYNTHETIC_DEMO
PS0002267,P00378,2025-04-01,32.2,204000,Stalled,SYNTHETIC_DEMO
PS0002268,P00378,2025-07-01,32.2,237000,Stalled,SYNTHETIC_DEMO
PS0002269,P00378,2025-10-01,32.2,174000,Stalled,SYNTHETIC_DEMO
PS0002270,P00378,2026-01-01,32.2,204000,Stalled,SYNTHETIC_DEMO
PS0002271,P00378,2026-04-01,32.2,135000,Stalled,SYNTHETIC_DEMO
PS0002272,P00378,2026-07-01,32.2,183000,Stalled,SYNTHETIC_DEMO
PS0002273,P00379,2025-01-01,81.0,127000,Stalled,SYNTHETIC_DEMO
PS0002274,P00379,2025-04-01,81.0,194000,Stalled,SYNTHETIC_DEMO
PS0002275,P00379,2025-07-01,81.0,116000,Stalled,SYNTHETIC_DEMO
PS0002276,P00379,2025-10-01,81.0,236000,Stalled,SYNTHETIC_DEMO
PS0002277,P00379,2026-01-01,81.0,142000,Stalled,SYNTHETIC_DEMO
PS0002278,P00379,2026-04-01,81.0,255000,Stalled,SYNTHETIC_DEMO
PS0002279,P00379,2026-07-01,81.0,244000,Stalled,SYNTHETIC_DEMO
PS0002280,P00380,2025-04-01,44.3,159000,Stalled,SYNTHETIC_DEMO
PS0002281,P00380,2025-07-01,84.3,130000,Stalled,SYNTHETIC_DEMO
PS0002282,P00380,2025-10-01,84.3,163000,Stalled,SYNTHETIC_DEMO
PS0002283,P00380,2026-01-01,84.3,162000,Stalled,SYNTHETIC_DEMO
PS0002284,P00380,2026-04-01,84.3,159000,Stalled,SYNTHETIC_DEMO
PS0002285,P00380,2026-07-01,84.3,94000,Stalled,SYNTHETIC_DEMO
PS0002286,P00381,2025-07-01,26.1,67000,Stalled,SYNTHETIC_DEMO
PS0002287,P00381,2025-10-01,65.9,105000,Stalled,SYNTHETIC_DEMO
PS0002288,P00381,2026-01-01,65.9,104000,Stalled,SYNTHETIC_DEMO
PS0002289,P00381,2026-04-01,65.9,109000,Stalled,SYNTHETIC_DEMO
PS0002290,P00381,2026-07-01,65.9,121000,Stalled,SYNTHETIC_DEMO
PS0002291,P00382,2025-01-01,59.6,194000,Stalled,SYNTHETIC_DEMO
PS0002292,P00382,2025-04-01,59.6,204000,Stalled,SYNTHETIC_DEMO
PS0002293,P00382,2025-07-01,59.6,174000,Stalled,SYNTHETIC_DEMO
PS0002294,P00382,2025-10-01,59.6,183000,Stalled,SYNTHETIC_DEMO
PS0002295,P00382,2026-01-01,59.6,163000,Stalled,SYNTHETIC_DEMO
PS0002296,P00382,2026-04-01,59.6,153000,Stalled,SYNTHETIC_DEMO
PS0002297,P00382,2026-07-01,59.6,161000,Stalled,SYNTHETIC_DEMO
PS0002298,P00383,2025-01-01,30.3,319000,Ongoing,SYNTHETIC_DEMO
PS0002299,P00383,2025-04-01,41.6,448000,Ongoing,SYNTHETIC_DEMO
PS0002300,P00383,2025-07-01,57.4,319000,Ongoing,SYNTHETIC_DEMO
PS0002301,P00383,2025-10-01,65.6,290000,Ongoing,SYNTHETIC_DEMO
PS0002302,P00383,2026-01-01,74.8,490000,Ongoing,SYNTHETIC_DEMO
PS0002303,P00383,2026-04-01,74.8,511000,Ongoing,SYNTHETIC_DEMO
PS0002304,P00383,2026-07-01,74.8,322000,Ongoing,SYNTHETIC_DEMO
PS0002305,P00384,2026-01-01,30.1,429000,Stalled,SYNTHETIC_DEMO
PS0002306,P00384,2026-04-01,80.6,551000,Stalled,SYNTHETIC_DEMO
PS0002307,P00384,2026-07-01,86.0,285000,Stalled,SYNTHETIC_DEMO
PS0002308,P00385,2025-01-01,21.7,201000,Stalled,SYNTHETIC_DEMO
PS0002309,P00385,2025-04-01,21.7,156000,Stalled,SYNTHETIC_DEMO
PS0002310,P00385,2025-07-01,21.7,176000,Stalled,SYNTHETIC_DEMO
PS0002311,P00385,2025-10-01,21.7,189000,Stalled,SYNTHETIC_DEMO
PS0002312,P00385,2026-01-01,21.7,218000,Stalled,SYNTHETIC_DEMO
PS0002313,P00385,2026-04-01,21.7,235000,Stalled,SYNTHETIC_DEMO
PS0002314,P00385,2026-07-01,21.7,261000,Stalled,SYNTHETIC_DEMO
PS0002315,P00386,2025-01-01,26.1,320000,Ongoing,SYNTHETIC_DEMO
PS0002316,P00386,2025-04-01,43.5,570000,Ongoing,SYNTHETIC_DEMO
PS0002317,P00386,2025-07-01,46.6,350000,Ongoing,SYNTHETIC_DEMO
PS0002318,P00386,2025-10-01,56.0,626000,Ongoing,SYNTHETIC_DEMO
PS0002319,P00386,2026-01-01,67.7,469000,Ongoing,SYNTHETIC_DEMO
PS0002320,P00386,2026-04-01,67.7,338000,Ongoing,SYNTHETIC_DEMO
PS0002321,P00386,2026-07-01,67.7,335000,Ongoing,SYNTHETIC_DEMO
PS0002322,P00387,2025-04-01,39.8,793000,Stalled,SYNTHETIC_DEMO
PS0002323,P00387,2025-07-01,47.8,772000,Stalled,SYNTHETIC_DEMO
PS0002324,P00387,2025-10-01,47.8,676000,Stalled,SYNTHETIC_DEMO
PS0002325,P00387,2026-01-01,47.8,742000,Stalled,SYNTHETIC_DEMO
PS0002326,P00387,2026-04-01,47.8,422000,Stalled,SYNTHETIC_DEMO
PS0002327,P00387,2026-07-01,47.8,579000,Stalled,SYNTHETIC_DEMO
PS0002328,P00388,2025-01-01,48.4,359000,Stalled,SYNTHETIC_DEMO
PS0002329,P00388,2025-04-01,48.4,368000,Stalled,SYNTHETIC_DEMO
PS0002330,P00388,2025-07-01,48.4,257000,Stalled,SYNTHETIC_DEMO
PS0002331,P00388,2025-10-01,48.4,191000,Stalled,SYNTHETIC_DEMO
PS0002332,P00388,2026-01-01,48.4,188000,Stalled,SYNTHETIC_DEMO
PS0002333,P00388,2026-04-01,48.4,160000,Stalled,SYNTHETIC_DEMO
PS0002334,P00388,2026-07-01,48.4,156000,Stalled,SYNTHETIC_DEMO
PS0002335,P00389,2025-01-01,54.1,259000,Stalled,SYNTHETIC_DEMO
PS0002336,P00389,2025-04-01,54.1,474000,Stalled,SYNTHETIC_DEMO
PS0002337,P00389,2025-07-01,54.1,332000,Stalled,SYNTHETIC_DEMO
PS0002338,P00389,2025-10-01,54.1,351000,Stalled,SYNTHETIC_DEMO
PS0002339,P00389,2026-01-01,54.1,341000,Stalled,SYNTHETIC_DEMO
PS0002340,P00389,2026-04-01,54.1,215000,Stalled,SYNTHETIC_DEMO
PS0002341,P00389,2026-07-01,54.1,339000,Stalled,SYNTHETIC_DEMO
PS0002342,P00390,2026-01-01,17.6,425000,Ongoing,SYNTHETIC_DEMO
PS0002343,P00390,2026-04-01,56.2,256000,Ongoing,SYNTHETIC_DEMO
PS0002344,P00390,2026-07-01,55.6,331000,Ongoing,SYNTHETIC_DEMO
PS0002345,P00391,2025-10-01,16.5,329000,Ongoing,SYNTHETIC_DEMO
PS0002346,P00391,2026-01-01,17.4,436000,Ongoing,SYNTHETIC_DEMO
PS0002347,P00391,2026-04-01,35.9,234000,Ongoing,SYNTHETIC_DEMO
PS0002348,P00391,2026-07-01,54.1,206000,Ongoing,SYNTHETIC_DEMO
PS0002349,P00392,2025-07-01,35.1,473000,Stalled,SYNTHETIC_DEMO
PS0002350,P00392,2025-10-01,64.2,452000,Stalled,SYNTHETIC_DEMO
PS0002351,P00392,2026-01-01,64.2,223000,Stalled,SYNTHETIC_DEMO
PS0002352,P00392,2026-04-01,64.2,467000,Stalled,SYNTHETIC_DEMO
PS0002353,P00392,2026-07-01,64.2,328000,Stalled,SYNTHETIC_DEMO
PS0002354,P00393,2025-01-01,54.2,67000,Stalled,SYNTHETIC_DEMO
PS0002355,P00393,2025-04-01,54.2,70000,Stalled,SYNTHETIC_DEMO
